state,admin1_pcode,district,township,admin3_pcode,population_2021_proj,fs_pin,fs_targeted,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,conflict_score,fatalities,admin2_pcode,total_population_2015,area_sown_acres,population_density,vulnerability_band,old_conflict_score,old_conflict_env,approximate_vulnerable_population,flood_prob,flood_count,band_text,avg_safe_sanitation_improved_drinking_water,average_good_roof_and_wall,highest_education_at_least_middle_school_percent_14,electricity_for_lighting_percent_15,id_card_with_id_total_percent_16,female_literacy_percent_literate,child_dependency_ratio_31,unpaid_family_worker_percent,conflict_env,vul_score,mdp_score_old,d_water_2015,d_house_2015,d_electricity_2015,d_literacy_2015,d_child_2015,d_unpaid_2015,d_water_2019,d_house_2019,d_electricity_2019,d_literacy_2019,d_child_2019,d_unpaid_2019,water_2019,house_2019,edu_2019,electricity_2019,id_card_2019,female_literacy_2019,child_dependency_2019,unpaid_2019,mdp_adjust,cluster
Kayah,MMR002,Bawlake,Bawlake,MMR002005,12712.895004683189,4844,1000,24,3,0,9,3,0.03337288481058668,61,MMR002D002,10996,12370,5.643631762005174,6,0,0,4373.986171043944,0.06666666666666667,1,6. Secondary cities/towns in agricultural areas,0.3726573762614127,0.5730418068236425,0.5834561532792926,0.5478135511773186,0.04504099741660117,0.18302990897269178,0.42981632926665775,0.08828484780411097,0.046528574572167594,0.20804084379286011,0.352892621375216,0.4087341637294471,0.5568467156552247,0.7082190643809305,0.13379609632297867,0.48957635113077325,0.09926427966041612,0.1678990610328639,0.4254694835680751,0.2440000000000001,0.17700000000000005,0.528,0.828006859521375,0.15307950524702887,0.17278216534877863,0.5834561532792926,0.18873610329045087,0.04504099741660117,0.24213183178351508,0.4635498044965317,0.7364226066383771,0.323149895937572,D
Kayah,MMR002,Bawlake,Hpasawng,MMR002006,29590.199595294787,11348,8000,4,0,0,0,0,0.00286411509057798,0,MMR002D002,25594,5461,17.924287463914663,6,0,0,11155.496141250696,0.13333333333333333,2,6. Secondary cities/towns in agricultural areas,0.45489118952038876,0.5260933868582294,0.5668800830593528,0.744348193534756,0.16875252321356482,0.11969592259847961,0.5011740622554037,0.085940654016956,0.003409785842725585,0.22169341030986456,0.39597200188214143,0.4087341637294471,0.5568467156552247,0.7082190643809305,0.13379609632297867,0.48957635113077325,0.09926427966041612,0.1678990610328639,0.4254694835680751,0.2440000000000001,0.17700000000000005,0.528,0.828006859521375,0.18685935840477272,0.1586263924806668,0.5668800830593528,0.2564474304023986,0.16875252321356482,0.15834675960043162,0.5405079396904308,0.716868658909628,0.3441611432201558,D
Kayah,MMR002,Bawlake,Mese,MMR002007,7305.63691656903,2982,900,NA,NA,NA,NA,NA,0,NA,MMR002D002,6319,12195,3.491897623651977,4,0,0,2802.3949461107622,0,NA,4. Very low access to services and infrastructure,0.2845622119815667,0.6532258064516129,0.5450967530337816,0.8410138248847926,0.09498133554541677,0.10523221634332747,0.5465931863727455,0.17233513065118208,0,0.2205995110376168,0.40538005815805317,0.4087341637294471,0.5568467156552247,0.7082190643809305,0.13379609632297867,0.48957635113077325,0.09926427966041612,0.1678990610328639,0.4254694835680751,0.2440000000000001,0.17700000000000005,0.528,0.828006859521375,0.11689193719751129,0.19695904898461805,0.5450967530337816,0.2897512699001765,0.09498133554541677,0.13921259890726756,0.5894917140875537,1.4375228511590545,0.42623843860192256,D
Kayah,MMR002,Loikaw,Loikaw,MMR002001,148449.29351548982,69687,25000,86,52,11,54,33,0.32538158089397273,282,MMR002D001,128401,59003,83.5442951581021,6,0,0,43423.69642766962,0.06666666666666667,1,6. Secondary cities/towns in agricultural areas,0.18175127382525003,0.4266654085676542,0.5001344830314058,0.32349499905642576,0.07497398441028058,0.18224585804868065,0.4919388076708609,0.09940900433920402,0.4592315904306442,0.26197981350195,0.2850767273687203,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.0809387624599657,0.10203576170518645,0.5001344830314058,0.0973400771300821,0.07497398441028058,0.16408697413945111,0.4562479820858721,0.5143399697002763,0.248762249332815,C
Kayah,MMR002,Loikaw,Demoso,MMR002002,91567.29695033768,67077,25000,199,82,1,53,30,0.4898227867449987,794,MMR002D001,79201,61411,65.48166638433618,3,0,0,34577.23456608704,0.13333333333333333,2,3. Hubs in conflict-affected areas,0.28595165178862314,0.44904541604222326,0.6365310417397405,0.610542777089985,0.08991974812203762,0.26186592401034414,0.6660412757973734,0.1933060693691073,0.6916403594035495,0.3839379183430587,0.39915048799492925,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.12734201159661312,0.10738787383750459,0.6365310417397405,0.18371313679191528,0.08991974812203762,0.23577373752774777,0.6177190807677992,1.0001612884374882,0.3748184898526058,C
Kayah,MMR002,Loikaw,Hpruso,MMR002003,33960.40177042233,17007,4000,66,17,0,9,5,0.14576571618438222,240,MMR002D001,29374,29301,17.788651519030832,3,0,0,14511.959206320758,0,NA,3. Hubs in conflict-affected areas,0.3395093062605753,0.49923857868020305,0.7252834377229842,0.7906937394247039,0.09013096351730598,0.3536354526222024,0.6987850354865873,0.2685219831618335,0.2053761057963506,0.33660486911474335,0.4707248121095495,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.15119268500309588,0.11939141919017753,0.7252834377229842,0.2379208018867978,0.09013096351730598,0.3183993973334227,0.6480872364228496,1.3893267476259024,0.45996658608781704,A2
Kayah,MMR002,Loikaw,Shadaw,MMR002004,7794.683350452351,2970,500,16,0,0,0,0,0.01680231910396823,47,MMR002D001,6742,5902,3.0975758391303407,2,0,0,3847.6283936234145,0,NA,"2. Conflict-affected, poor human development",0.4953769559032717,0.8019203413940256,0.8277282086479067,0.7617354196301565,0.04300218992633875,0.6246376811594203,0.6539836567926456,0.189528170416086,0.023108989699086903,0.3546383729076944,0.5497390779837313,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.22060476891373257,0.1917768612546148,0.8277282086479067,0.22920720479694862,0.04300218992633875,0.5623991026866276,0.6065362583234516,0.9806145235750484,0.4577336397655837,A1
Kayin,MMR003,Hpa-An,Hpa-An,MMR003001,437422.79044545017,134831,15000,26,28,6,31,15,0.1279070168253706,92,MMR003D001,421575,224282,145.4624394076633,3,6.218905472636816e-4,0.00520833333333333,224497.60633930197,0.5333333333333333,8,3. Hubs in conflict-affected areas,0.2560736347635011,0.5613697770104376,0.6633928107446723,0.6184512932049284,0.3642844690748608,0.2383918063105981,0.5914043925045336,0.07156991378334816,0.1801359701989187,0.28390786718498484,0.42061726217461,0.33714291640315935,0.5999949135453547,0.7432312350945607,0.30185026945721155,0.6312818291833102,0.08336366126077539,0.1552373030230758,0.4579957070809896,0.44399999999999995,0.31400000000000006,0.5760000000000001,0.7284222304593231,0.11790898904269413,0.1452437815961223,0.6633928107446723,0.36945752710198193,0.3642844690748608,0.24798727964077172,0.5396146607345077,0.6253698007428784,0.38415741483481114,A2
Kayin,MMR003,Hpa-An,Hlaingbwe,MMR003002,275878.0378153535,90664,15000,1,6,0,5,2,0.03067512540333648,9,MMR003D001,265883,190535,61.546285153184904,1,0.00186567164179104,0.015625,183542.5839828077,0.5333333333333333,8,"1. Extreme outliers, underdevelopment and conflict",0.38592808734939754,0.6768260542168675,0.8394893753251431,0.9156814759036145,0.47505284025847594,0.4802439483846661,0.6926667477269349,0.09122826487219972,0.04271576537036629,0.3583833696107867,0.5696395992546625,0.33714291640315935,0.5999949135453547,0.7432312350945607,0.30185026945721155,0.6312818291833102,0.08336366126077539,0.1552373030230758,0.4579957070809896,0.44399999999999995,0.31400000000000006,0.5760000000000001,0.7284222304593231,0.17770041286981367,0.1751159033191275,0.8394893753251431,0.5470203028395035,0.47505284025847594,0.49957417650793645,0.6320093946104393,0.797142246083297,0.517888081476717,A1
Kayin,MMR003,Hpa-An,Thandaunggyi,MMR003004,99662.77380742782,32704,7000,22,13,0,5,4,0.08611751233958756,91,MMR003D001,96052,16846,26.42217422644672,4,0.00124378109452736,0.01041666666666666,55541.607109292,0.06666666666666667,1,4. Very low access to services and infrastructure,0.5579153605015674,0.5568443051201672,0.5928771946519484,0.8135318704284221,0.2355269251820976,0.08655704356670624,0.6363845242934658,0.1133566305980099,0.12107384374913299,0.28005326999089947,0.44912423179279815,0.33714291640315935,0.5999949135453547,0.7432312350945607,0.30185026945721155,0.6312818291833102,0.08336366126077539,0.1552373030230758,0.4579957070809896,0.44399999999999995,0.31400000000000006,0.5760000000000001,0.7284222304593231,0.25689187482688214,0.1440729015848217,0.5928771946519484,0.48599699987617334,0.2355269251820976,0.09004103832280487,0.5806558482243216,0.9904973995714821,0.42207002278006645,D
Kayin,MMR003,Hpapun,Hpapun,MMR003003,36403.91058003586,36403.91058003586,44320.23954264364,83,79,0,36,10,0.2642319085339641,375,MMR003D004,104838,17838,15.57680044277144,4,0.00881953867028493,0.06041666666666667,65138.58182288627,0.2,3,4. Very low access to services and infrastructure,0.4037988311288834,0.7247769916948632,0.6380647228452418,0.8961857889880037,0.40357622816186345,0.19063733784545955,0.607190412782956,0.05565925041063162,0.37280726629158945,0.35108263532475775,0.4899861954822379,0.4037988311288834,0.7247769916948633,0.8961857889880037,0.19063733784545955,0.607190412782956,0.05565925041063161,0.15929322902616672,0.5859859724844888,0.726,0.20400000000000007,0.584,0.7183973387140155,0.15929322902616672,0.1592932290261667,0.6380647228452418,0.726,0.40357622816186345,0.20400000000000007,0.584,0.7183973387140156,0.4490780934716818,C
Kayin,MMR003,Kawkareik,Kawkareik,MMR003006,228625.06669591743,70417,5000,72,43,3,26,10,0.1995788844157535,229,MMR003D003,220342,158000,91.35106673625349,1,0.00781707898861855,0.05588768115942029,138453.94114543346,0.4666666666666667,7,"1. Extreme outliers, underdevelopment and conflict",0.3101894588773133,0.6220383313552245,0.7252695521496275,0.8574223042771111,0.39142978512513715,0.30447167936402797,0.6034312850635898,0.105024366644247,0.28143156962282695,0.346185189633534,0.48990959535703477,0.40946762498854034,0.6306370610268031,0.8568482067668378,0.3267242785739003,0.6098902808190488,0.13348118232313191,0.11590886429354863,0.463002293349287,0.783,0.345,0.524,0.6327738599739872,0.0878059844054973,0.1143284481521675,0.7252695521496275,0.7835246184178178,0.39142978512513715,0.3215026744846894,0.5184506186074725,0.4978729789186673,0.43002308253263455,A2
Kayin,MMR003,Kawkareik,Kyainseikgyi,MMR003007,264429.2491780408,81444,5000,29,25,2,10,12,0.10156784181001252,43,MMR003D003,254849,112968,35.43072285222603,1,0,0,143859.73787536967,0.5333333333333333,8,"1. Extreme outliers, underdevelopment and conflict",0.4953033538996994,0.6380715076728365,0.7463008446654287,0.8563518430628065,0.4694165710637105,0.345963836959853,0.6154747172608215,0.1580848954250741,0.14291017141326062,0.36799111689064223,0.5406209462512788,0.40946762498854034,0.6306370610268031,0.8568482067668378,0.3267242785739003,0.6098902808190488,0.13348118232313191,0.11590886429354863,0.463002293349287,0.783,0.345,0.524,0.6327738599739872,0.14020656512931018,0.11727528932729098,0.7463008446654287,0.7825464158328311,0.4694165710637105,0.36531574657422444,0.5287979854533165,0.7494089259679337,0.4874085430017558,A1
Kayin,MMR003,Myawaddy,Myawaddy,MMR003005,218454.5912361622,67353,5000,112,70,8,50,13,0.3723729146305275,568,MMR003D002,210540,116243,67.0896661511683,6,0.00186567164179104,0.015625,105714.67046490172,0.4,6,6. Secondary cities/towns in agricultural areas,0.17055161759360238,0.5519924572882589,0.6052453893047303,0.40253544165757904,0.39085781476786274,0.1891650941293591,0.5172137650801183,0.06657602871018513,0.525645589097144,0.32270055702699296,0.361767201066462,0.17055161759360238,0.5519924572882589,0.40253544165757904,0.1891650941293591,0.5172137650801183,0.06657602871018513,0.04677838092990316,0.3614939815907482,0.29200000000000004,0.264,0.42200000000000004,0.569731935768863,0.04677838092990316,0.04677838092990316,0.6052453893047303,0.29200000000000004,0.39085781476786274,0.264,0.42200000000000004,0.569731935768863,0.32967398771265777,C
Magway,MMR009,Gangaw,Gangaw,MMR009023,132523.7540308305,32767,3277.25118460458,82,59,4,105,40,0.45575420196216543,778,MMR009D005,133295,59180,53.603635157139635,5,0,0,55270.728714100675,0.06666666666666667,1,5. Agricultural areas with high profits,0.09690090933404638,0.6757822947312115,0.6340908797271283,0.8311045734153517,0.15838646550091529,0.05190499272903537,0.3836843620578921,0.13668870111013914,0.6434903971781422,0.3148824683989294,0.37106789732571505,0.16581988215016966,0.714247410541035,0.8785201224625604,0.05768096347178835,0.3681748294907494,0.19573144119500074,0.15429924464795897,0.47000117412234355,0.544,0.06799999999999995,0.3590000000000001,0.8232521654391284,0.09016854265041109,0.14598960540088599,0.6340908797271283,0.5146391942288371,0.15838646550091529,0.06119071688704877,0.3741230386914436,0.5749166740558287,0.31918813964281234,C
Magway,MMR009,Gangaw,Tilin,MMR009024,48583.26092104402,10202,1019.7515811746895,43,11,1,21,6,0.11959698705409706,228,MMR009D005,48866,130691,36.5979592722804,5,0,0,21626.91188392762,0.06666666666666667,1,5. Agricultural areas with high profits,0.1288928978351691,0.7772028104823395,0.7273907536415453,0.928218761868591,0.07578344837538176,0.041469607208642345,0.3438438438438439,0.34502994300007217,0.1683912023393377,0.26218589781699475,0.42097900828194806,0.16581988215016966,0.714247410541035,0.8785201224625604,0.05768096347178835,0.3681748294907494,0.19573144119500074,0.15429924464795897,0.47000117412234355,0.544,0.06799999999999995,0.3590000000000001,0.8232521654391284,0.11993782964121345,0.1678995328871494,0.7273907536415453,0.5747745481812033,0.07578344837538176,0.04888845678812042,0.3352753367487918,1.4512060299661422,0.4376444920286935,A2
Magway,MMR009,Gangaw,Saw,MMR009025,68299.51859151479,18217,1822.2941570613998,65,28,0,42,12,0.19664263175863897,369,MMR009D005,68697,103495,38.4902937265232,5,0,0,31442.45578534004,0.13333333333333333,2,5. Agricultural areas with high profits,0.32581272750094137,0.744100665244132,0.6674622674622674,0.9351700765658341,0.07790321744091555,0.08041983351429605,0.3553884603783341,0.20409398177763177,0.2772816920912085,0.28083216491721563,0.42379390373554404,0.16581988215016966,0.714247410541035,0.8785201224625604,0.05768096347178835,0.3681748294907494,0.19573144119500074,0.15429924464795897,0.47000117412234355,0.544,0.06799999999999995,0.3590000000000001,0.8232521654391284,0.30317629646219785,0.16074845900000226,0.6674622674622674,0.5790789631839016,0.07790321744091555,0.09480681926623476,0.34653226417540206,0.8584252556753812,0.3860166928332879,A2
Magway,MMR009,Magway,Magway,MMR009001,287573.41447282815,60390,6038.958296358604,3,21,9,35,12,0.11680830472012949,29,MMR009D001,289247,370350,163.42058132727695,6,0,0,111734.41595923452,0.4666666666666667,7,6. Secondary cities/towns in agricultural areas,0.18782125020021256,0.5740276948614528,0.590452764872005,0.6034189029806194,0.19493990724271493,0.10398032997184903,0.38221254801536486,0.0853267283940356,0.16444988954647818,0.21529896101009044,0.34027251581728174,0.2221163290841908,0.5982118073263331,0.7525908523259789,0.1303504316509268,0.4275157029769346,0.1395840145248978,0.1242316364067877,0.4230008984725966,0.657,0.133,0.43399999999999994,0.682739516736272,0.10505009406803612,0.11920928173280362,0.590452764872005,0.5267752299048001,0.19493990724271493,0.10609388638842757,0.38800971445864746,0.4173538747020334,0.30598559417118354,D
Magway,MMR009,Magway,Yenangyaung,MMR009002,133450.36147114506,28025,2801.542483822312,0,5,1,6,2,0.01575390127329394,2,MMR009D001,134227,151692,130.6205741023698,6,0,0,54499.87004162606,0.4666666666666667,7,6. Secondary cities/towns in agricultural areas,0.22498461538461534,0.5579692307692308,0.6044951966648541,0.6490153846153845,0.21116697300609077,0.12426632428466622,0.42364281503912343,0.09674919811150756,0.02162723519518842,0.20246182549700625,0.36153621723443413,0.2221163290841908,0.5982118073263331,0.7525908523259789,0.1303504316509268,0.4275157029769346,0.1395840145248978,0.1242316364067877,0.4230008984725966,0.657,0.133,0.43399999999999994,0.682739516736272,0.1258358944199383,0.11587439390891936,0.6044951966648541,0.5665802426038716,0.21116697300609077,0.12679222401135098,0.4300683704638078,0.47322396470757955,0.3317546574733016,D
Magway,MMR009,Magway,Chauk,MMR009003,184117.4949189052,38665,3865.532663203272,1,2,1,6,3,0.01551039482427785,4,MMR009D001,185189,235195,184.62923089516073,6,0,0,76154.15963790406,0.4,6,6. Secondary cities/towns in agricultural areas,0.2839549060917119,0.5779618091353266,0.5966438088866588,0.6793446591061904,0.22108865625892926,0.1139399593164121,0.40623017017594454,0.07673325194170974,0.02128308158867654,0.20484152241362008,0.3694871526141104,0.2221163290841908,0.5982118073263331,0.7525908523259789,0.1303504316509268,0.4275157029769346,0.1395840145248978,0.1242316364067877,0.4230008984725966,0.657,0.133,0.43399999999999994,0.682739516736272,0.15881850197577344,0.12002628575724614,0.5966438088866588,0.5930572231290462,0.22108865625892926,0.11625596016179408,0.4123916212403358,0.37532108190612934,0.32420039241448917,D
Magway,MMR009,Magway,Taungdwingyi,MMR009004,258356.4478971576,54255,5424.514637587847,2,16,3,47,30,0.0911874163539874,20,MMR009D001,259860,297251,131.6823705759589,5,0,0,111615.3370791795,0.2,3,5. Agricultural areas with high profits,0.1466986376383519,0.6671506562899292,0.6531438480617371,0.7667059389675257,0.18903833409559723,0.09742670719512059,0.420119660824265,0.1832560179956504,0.12823926281000342,0.2373549170263146,0.39044247513352215,0.2221163290841908,0.5982118073263331,0.7525908523259789,0.1303504316509268,0.4275157029769346,0.1395840145248978,0.1242316364067877,0.4230008984725966,0.657,0.133,0.43399999999999994,0.682739516736272,0.08204985147918138,0.13854828130389507,0.6531438480617371,0.6693222490611399,0.18903833409559723,0.09940705138323881,0.4264917791980338,0.8963499551952403,0.39429391872225794,D
Magway,MMR009,Magway,Myothit,MMR009005,158588.06803864965,33303,3329.6506078513253,3,7,0,10,11,0.02634500486857167,18,MMR009D001,159511,283067,99.92111131072733,4,0,0,77785.70806571614,0.13333333333333333,2,4. Very low access to services and infrastructure,0.2623822669697954,0.6679116596297499,0.7241646511846338,0.9466547580383241,0.18115879457732498,0.18368088833074447,0.4975366480278072,0.18316835569231735,0.03659590035368252,0.25960959312326193,0.45583225280633716,0.2221163290841908,0.5982118073263331,0.7525908523259789,0.1303504316509268,0.4275157029769346,0.1395840145248978,0.1242316364067877,0.4230008984725966,0.657,0.133,0.43399999999999994,0.682739516736272,0.14675273323747887,0.1387063201273671,0.7241646511846338,0.826414743295053,0.18115879457732498,0.18741447833030878,0.5050829799711901,0.8959211774529086,0.45070198477203316,A1
Magway,MMR009,Magway,Natmauk,MMR009006,205798.31943708163,43218,4322.2353046313865,4,7,0,16,12,0.03548122725368623,11,MMR009D001,206996,454714,89.44307077706787,4,0,0,99040.42769498558,0.13333333333333333,2,4. Very low access to services and infrastructure,0.2765043571635072,0.5359620864824681,0.7815071255137148,0.9264651220418784,0.19677480825115523,0.18606130433738988,0.4677015948495469,0.2109951884140822,0.04950834639540515,0.26457823403787567,0.44774644838171784,0.2221163290841908,0.5982118073263331,0.7525908523259789,0.1303504316509268,0.4275157029769346,0.1395840145248978,0.1242316364067877,0.4230008984725966,0.657,0.133,0.43399999999999994,0.682739516736272,0.15465134376054437,0.11130413382060021,0.7815071255137148,0.8087895080046307,0.19677480825115523,0.18984327986839397,0.47479540693188216,1.0320290146534932,0.46871182760055186,A1
Magway,MMR009,Minbu,Minbu,MMR009007,187093.17739622458,39290,3929.0432751559238,1,8,1,12,0,0.02020132718604707,1,MMR009D002,188182,298327,112.83233123672709,6,0,0,76499.4645435739,0.4666666666666667,7,6. Secondary cities/towns in agricultural areas,0.15046671383253085,0.6712349088253418,0.6221381214431945,0.6467581075838145,0.2329546541815236,0.09126625657790965,0.38921933672020453,0.09403404923041596,0.027912890765104118,0.1962124363159174,0.3622590185493669,0.15960840568776036,0.7525943596805207,0.7667417399513189,0.08516907157085948,0.40639962853051415,0.13586567931751187,0.04218248509857858,0.5005001875703389,0.5289999999999999,0.09999999999999998,0.348,0.7195800105272709,0.03976645143921482,0.0376223342295447,0.6221381214431945,0.44621939968151497,0.2329546541815236,0.10715891918814376,0.33328851620360467,0.49802880664965116,0.289647150377049,D
Magway,MMR009,Minbu,Pwintbyu,MMR009008,162744.87673817252,34176,3418.3576259129213,3,21,3,21,7,0.05863541602476223,26,MMR009D002,163692,219039,135.82845401698512,6,0,0,72668.02044606449,0.3333333333333333,5,6. Secondary cities/towns in agricultural areas,0.10434060959662006,0.7710114676591893,0.7073967070852442,0.7451715119203299,0.2594987814002415,0.10758902146484317,0.4026758858484337,0.133623723063019,0.08223272640102931,0.22918509187093536,0.40391346350474006,0.15960840568776036,0.7525943596805207,0.7667417399513189,0.08516907157085948,0.40639962853051415,0.13586567931751187,0.04218248509857858,0.5005001875703389,0.5289999999999999,0.09999999999999998,0.348,0.7195800105272709,0.027575904856140986,0.04321475350834834,0.7073967070852442,0.5141179999290013,0.2594987814002415,0.12632405106744715,0.3448113591588416,0.7077060265063356,0.3413306979389501,D
Magway,MMR009,Minbu,Ngape,MMR009009,51840.30595802967,10886,1089.353689716822,2,7,2,6,1,0.02823890169756722,28,MMR009D002,52142,46833,39.41849478608943,4,0,0,24276.33913499755,0.06666666666666667,1,4. Very low access to services and infrastructure,0.22023761740386938,0.7818897005699607,0.7439353099730458,0.8323031227422333,0.15030697002527993,0.10639079976894406,0.46469316680677314,0.12481040086673888,0.03927259095754067,0.22762995663440752,0.4280708860196057,0.15960840568776036,0.7525943596805207,0.7667417399513189,0.08516907157085948,0.40639962853051415,0.13586567931751187,0.04218248509857858,0.5005001875703389,0.5289999999999999,0.09999999999999998,0.348,0.7195800105272709,0.05820601975349216,0.04382447226554481,0.7439353099730458,0.5742329248419366,0.15030697002527993,0.12491717686558125,0.3979167565518947,0.6610283775913453,0.34429600098351504,D
Magway,MMR009,Minbu,Salin,MMR009010,234667.31111563844,49280,4927.986466608758,3,9,1,10,6,0.03028011355389069,29,MMR009D002,236033,298082,101.61819908204654,5,0,0,109373.94304287176,0.3333333333333333,5,5. Agricultural areas with high profits,0.15317867098282534,0.7652009711356893,0.7317038446840556,0.8426760183436741,0.2917001839393769,0.06384294488816222,0.40433748497480887,0.1663344827409529,0.04215748548434688,0.2341663139821954,0.42737182521119316,0.15960840568776036,0.7525943596805207,0.7667417399513189,0.08516907157085948,0.40639962853051415,0.13586567931751187,0.04218248509857858,0.5005001875703389,0.5289999999999999,0.09999999999999998,0.348,0.7195800105272709,0.04048318745062561,0.04288907848851173,0.7317038446840556,0.5813895220209431,0.2917001839393769,0.07496024520479334,0.34623418648294463,0.8809507260628398,0.37378887179176135,D
Magway,MMR009,Minbu,Sidoktaya,MMR009011,47251.014172093855,9923,991.7287765617061,4,3,0,6,1,0.01150559447755234,16,MMR009D002,47526,39537,16.790943805132798,5,0,0,23234.694958040975,0.13333333333333333,2,5. Agricultural areas with high profits,0.35157699443413726,0.9165584415584416,0.6903328875018576,0.8670686456400742,0.1548387096774193,0.06643783815230675,0.433537633362519,0.1700312174817898,0.015622999532309566,0.2439359965454179,0.45629779597606823,0.15960840568776036,0.7525943596805207,0.7667417399513189,0.08516907157085948,0.40639962853051415,0.13586567931751187,0.04218248509857858,0.5005001875703389,0.5289999999999999,0.09999999999999998,0.348,0.7195800105272709,0.09291735773448875,0.05137257847564503,0.6903328875018576,0.598218786905642,0.1548387096774193,0.07800700057770546,0.371238273410057,0.9005295957015176,0.3671818987480416,D
Magway,MMR009,Pakokku,Pakokku,MMR009018,288460.2533534726,60577,6058.334698067766,28,49,9,61,41,0.2563658940239567,188,MMR009D004,290139,174827,220.2297772133342,6,0,0,108232.30267394548,0.4,6,6. Secondary cities/towns in agricultural areas,0.1929831172746458,0.5874510099487489,0.6102046443599918,0.4324841724449804,0.18298585411694268,0.12080328172021315,0.4018428167275884,0.07974003509443063,0.3616900360357495,0.2528613479428203,0.32606186646094276,0.25977097377436786,0.6222181219332685,0.7478625218687653,0.12978148478452264,0.4472000309786533,0.11350223857691054,0.07171387917565653,0.4070009671899413,0.485,0.127,0.398,0.6132243515051332,0.05327603678768317,0.06770678844612654,0.6102046443599918,0.28047243644684633,0.18298585411694268,0.11821421833738116,0.3576328935120635,0.4308155673656122,0.2626635549215809,A2
Magway,MMR009,Pakokku,Yesagyo,MMR009019,214105.97155217687,44962,4495.77460870406,70,110,2,139,43,0.3353225635454899,427,MMR009D004,215352,157724,216.8788872678808,5,0,0,95165.15763815904,0.4,6,5. Agricultural areas with high profits,0.21468562494718157,0.6112883461505958,0.7252438109527382,0.7711907377672611,0.21983809561523104,0.09513616100984235,0.42810304786419423,0.1547425765538465,0.47328142379487514,0.3132922023489823,0.40252855010761135,0.25977097377436786,0.6222181219332685,0.7478625218687653,0.12978148478452264,0.4472000309786533,0.11350223857691054,0.07171387917565653,0.4070009671899413,0.485,0.127,0.398,0.6132243515051332,0.05926735672009727,0.07045416559248373,0.7252438109527382,0.5001286959567094,0.21983809561523104,0.09309719694076792,0.3810040278330895,0.8360356354836649,0.36063362313684777,C
Magway,MMR009,Pakokku,Myaing,MMR009020,224464.6871322603,47138,4714.241582602502,52,72,2,96,35,0.2697554570609014,476,MMR009D004,225771,417204,110.5871061241034,4,0,0,110649.52005486384,0.13333333333333333,2,4. Very low access to services and infrastructure,0.325926064018195,0.5530005033463209,0.8354100756333223,0.9357021681176712,0.2563426706613623,0.17674831303128558,0.4562922356503939,0.10633421194806895,0.3806138322119986,0.3243273349168951,0.45571953030082746,0.25977097377436786,0.6222181219332685,0.7478625218687653,0.12978148478452264,0.4472000309786533,0.11350223857691054,0.07171387917565653,0.4070009671899413,0.485,0.127,0.398,0.6132243515051332,0.08997703644711222,0.06373618813581985,0.8354100756333223,0.6068168122706193,0.2563426706613623,0.17296023228769714,0.40609189894605685,0.5744972872978102,0.375729025209975,C
Magway,MMR009,Pakokku,Pauk,MMR009021,170521.6185816712,35810,3581.04601037606,55,49,0,121,42,0.26686538241941804,500,MMR009D004,171514,151577,69.60365230670028,4,0,0,87821.07749448091,0.13333333333333333,2,4. Very low access to services and infrastructure,0.36115744899268565,0.7375850121904273,0.812523609537142,0.9281919671500064,0.2274559008044874,0.13515602058637155,0.5171661662228769,0.12323418702487268,0.3765292191967215,0.3330265621416258,0.4803087890636087,0.25977097377436786,0.6222181219332685,0.7478625218687653,0.12978148478452264,0.4472000309786533,0.11350223857691054,0.07171387917565653,0.4070009671899413,0.485,0.127,0.398,0.6132243515051332,0.09970321658395154,0.08501051412911487,0.812523609537142,0.601946334926447,0.2274559008044874,0.1322593484191376,0.46026860442353196,0.6658036473032427,0.38562139701588194,C
Magway,MMR009,Pakokku,Seikphyu,MMR009022,102174.37771855226,21457,2146.3381211759756,6,5,0,7,7,0.04640457802962197,58,MMR009D004,102769,101925,67.26112110071672,4,0,0,47792.9467694723,0.3333333333333333,5,4. Very low access to services and infrastructure,0.22826226149314888,0.7028001878174757,0.6811992572905669,0.8757416655995219,0.21549433134219187,0.11557788944723613,0.4785279842722861,0.12190661952944044,0.06494658460191863,0.238399329879259,0.42743877459898344,0.25977097377436786,0.6222181219332685,0.7478625218687653,0.12978148478452264,0.4472000309786533,0.11350223857691054,0.07171387917565653,0.4070009671899413,0.485,0.127,0.398,0.6132243515051332,0.06301540161796557,0.08100138195456882,0.6811992572905669,0.5679315320607822,0.21549433134219187,0.11310081699380811,0.4258813160714227,0.65863113047297706,0.3507818959755354,D
